Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
27124_1_01092026_13092026.pdf,02.09.26,среда,14:00-15:30,Общая группа,Лингвистика текста,Лекция,Мишутинская Е.А.,14-211
27124_1_01092026_13092026.pdf,02.09.26,среда,15:45-17:15,Общая группа,Язык и стиль научного текста,Лекция,Греку Ю.В.,16-121
27124_1_01092026_13092026.pdf,02.09.26,среда,17:20-18:50,Общая группа,Язык и стиль научного текста,Практическое занятие,Греку Ю.В.,16-121
27124_1_01092026_13092026.pdf,07.09.26,понедельник,10:00-11:30,Общая группа,Педагогика и психология в профессиональной деятельности,Практическое занятие,Романова И.В.,1-222
27124_1_01092026_13092026.pdf,07.09.26,понедельник,11:45-13:15,Общая группа,Педагогика и психология в профессиональной деятельности,Практическое занятие,Романова И.В.,1-222
27124_1_01092026_13092026.pdf,08.09.26,вторник,14:00-15:30,Общая группа,Деловые коммуникации,Практическое занятие,Никулина Е.Г.,16-324
27124_1_01092026_13092026.pdf,09.09.26,среда,11:45-13:15,Общая группа,Язык и стиль научного текста,Практическое занятие,Греку Ю.В.,16-408
27124_1_01092026_13092026.pdf,09.09.26,среда,15:45-17:15,Общая группа,Теория лингвистических учений,Лекция,Рублёва О.С.,16-212
27124_1_01092026_13092026.pdf,09.09.26,среда,17:20-18:50,Общая группа,Теория лингвистических учений,Практическое занятие,Рублёва О.С.,16-212
27124_1_01092026_13092026.pdf,11.09.26,пятница,14:00-15:30,Общая группа,Лингвистика текста,Практическое занятие,Мишутинская Е.А.,14-311
27124_1_01092026_13092026.pdf,11.09.26,пятница,15:45-17:15,Общая группа,Лингвистика текста,Практическое занятие,Мишутинская Е.А.,14-311
