Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
25635_2_13042026_26042026.pdf,13.04.26,понедельник,14:00-15:30,Общая группа,История России,Лекция,Костина Е.Г.,14-319
25635_2_13042026_26042026.pdf,13.04.26,понедельник,15:45-17:15,Общая группа,История России,Лекция,Костина Е.Г.,14-319
25635_2_13042026_26042026.pdf,13.04.26,понедельник,17:20-18:50,Общая группа,Технологии социального и профессионального взаимодействия,Лекция,Личутина М.Г.,14-338
25635_2_13042026_26042026.pdf,14.04.26,вторник,10:00-11:30,Общая группа,Философия,Практическое занятие,Горюнова Т.А.,14-104
25635_2_13042026_26042026.pdf,14.04.26,вторник,11:45-13:15,Общая группа,Основы экономико-математического моделирования,Лекция,Чупракова О.Н.,14-338
25635_2_13042026_26042026.pdf,14.04.26,вторник,14:00-15:30,02 подгруппа,Иностранный язык,Практическое занятие,Макаров А.Н.,1-227
25635_2_13042026_26042026.pdf,15.04.26,среда,08:20-09:50,Общая группа,Основы государственного и муниципального управления,Лекция,Логинов Д.А.,14-104
25635_2_13042026_26042026.pdf,15.04.26,среда,10:00-11:30,Общая группа,Основы государственного и муниципального управления,Практическое занятие,Логинов Д.А.,14-104
25635_2_13042026_26042026.pdf,15.04.26,среда,11:45-13:15,Общая группа,Экономическая теория,Лекция,Ральникова Е.Л.,14-338
25635_2_13042026_26042026.pdf,16.04.26,четверг,10:00-11:30,Общая группа,Русский язык и культура речи,Лекция,Петрусь Т.В.,14-113
25635_2_13042026_26042026.pdf,16.04.26,четверг,11:45-13:15,Общая группа,Русский язык и культура речи,Практическое занятие,Петрусь Т.В.,14-121
25635_2_13042026_26042026.pdf,16.04.26,четверг,14:00-15:30,01 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 284),Практическое занятие,Боков А.В.,13-001
25635_2_13042026_26042026.pdf,16.04.26,четверг,14:00-15:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 039),Практическое занятие,Стрельникова И.В.,14-106
25635_2_13042026_26042026.pdf,16.04.26,четверг,14:00-15:30,Общая группа,(модули) по физической культуре и спорту (11 039),Практическое занятие,Стрельникова И.В.,14-106
25635_2_13042026_26042026.pdf,16.04.26,четверг,14:00-15:30,01 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 126),Практическое занятие,Шапков Ю.В.,14-108
25635_2_13042026_26042026.pdf,16.04.26,четверг,14:00-15:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту Зачет (11 131),Практическое занятие,Хлюпина Е.Г.,14-147
25635_2_13042026_26042026.pdf,16.04.26,четверг,14:00-15:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 285),Практическое занятие,Плюснина Ю.А.,14-115
25635_2_13042026_26042026.pdf,17.04.26,пятница,10:00-11:30,Общая группа,Экономическая теория,Практическое занятие,Ральникова Е.Л.,16-207
25635_2_13042026_26042026.pdf,17.04.26,пятница,11:45-13:15,01 подгруппа,Иностранный язык,Практическое занятие,Бубнова Ю.В.,16-112
25635_2_13042026_26042026.pdf,17.04.26,пятница,14:00-15:30,Общая группа,Основы экономико-математического моделирования,Практическое занятие,Чупракова О.Н.,14-110
25635_2_13042026_26042026.pdf,20.04.26,понедельник,14:00-15:30,01 подгруппа,Иностранный язык,Практическое занятие,Бубнова Ю.В.,16-112
25635_2_13042026_26042026.pdf,20.04.26,понедельник,15:45-17:15,01 подгруппа,Иностранный язык,Практическое занятие,Бубнова Ю.В.,16-112
25635_2_13042026_26042026.pdf,20.04.26,понедельник,17:20-18:50,Общая группа,Технологии социального и профессионального взаимодействия,Практическое занятие,Личутина М.Г.,14-104
25635_2_13042026_26042026.pdf,20.04.26,понедельник,18:55-20:25,Общая группа,Технологии социального и профессионального взаимодействия,Практическое занятие,Личутина М.Г.,14-104
25635_2_13042026_26042026.pdf,21.04.26,вторник,10:00-11:30,Общая группа,История России,Лекция,Костина Е.Г.,14-209
25635_2_13042026_26042026.pdf,21.04.26,вторник,11:45-13:15,Общая группа,Основы экономико-математического моделирования,Лекция,Чупракова О.Н.,14-338
25635_2_13042026_26042026.pdf,21.04.26,вторник,14:00-15:30,02 подгруппа,Иностранный язык,Практическое занятие,Макаров А.Н.,1-227
25635_2_13042026_26042026.pdf,21.04.26,вторник,14:00-15:30,01 подгруппа,Иностранный язык,Практическое занятие,Бубнова Ю.В.,16-112
25635_2_13042026_26042026.pdf,21.04.26,вторник,15:45-17:15,02 подгруппа,Иностранный язык,Практическое занятие,Макаров А.Н.,1-227
25635_2_13042026_26042026.pdf,21.04.26,вторник,15:45-17:15,01 подгруппа,Иностранный язык,Практическое занятие,Бубнова Ю.В.,16-112
25635_2_13042026_26042026.pdf,22.04.26,среда,10:00-11:30,Общая группа,Основы российского законодательства,Практическое занятие,Сергеев А.В.,14-121
25635_2_13042026_26042026.pdf,22.04.26,среда,11:45-13:15,Общая группа,Основы российского законодательства,Практическое занятие,Сергеев А.В.,14-121
25635_2_13042026_26042026.pdf,22.04.26,среда,14:00-15:30,Общая группа,Час с куратором,Не указан,Макарова Т.В.,14-308
25635_2_13042026_26042026.pdf,23.04.26,четверг,08:20-09:50,Общая группа,Экономическая теория,Практическое занятие,Ральникова Е.Л.,16-121
25635_2_13042026_26042026.pdf,23.04.26,четверг,10:00-11:30,Общая группа,Русский язык и культура речи,Практическое занятие,Петрусь Т.В.,14-121
25635_2_13042026_26042026.pdf,23.04.26,четверг,11:45-13:15,Общая группа,Экономическая теория,Лекция,Ральникова Е.Л.,14-338
25635_2_13042026_26042026.pdf,23.04.26,четверг,14:00-15:30,01 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 284),Практическое занятие,Боков А.В.,13-001
25635_2_13042026_26042026.pdf,23.04.26,четверг,14:00-15:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 039),Практическое занятие,Стрельникова И.В.,14-106
25635_2_13042026_26042026.pdf,23.04.26,четверг,14:00-15:30,Общая группа,(модули) по физической культуре и спорту (11 039),Практическое занятие,Стрельникова И.В.,14-106
25635_2_13042026_26042026.pdf,23.04.26,четверг,14:00-15:30,01 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 126),Практическое занятие,Шапков Ю.В.,14-108
25635_2_13042026_26042026.pdf,23.04.26,четверг,14:00-15:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту Зачет (11 131),Практическое занятие,Хлюпина Е.Г.,14-147
25635_2_13042026_26042026.pdf,23.04.26,четверг,14:00-15:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 285),Практическое занятие,Плюснина Ю.А.,14-115
25635_2_13042026_26042026.pdf,24.04.26,пятница,14:00-15:30,Общая группа,Основы экономико-математического моделирования,Практическое занятие,Чупракова О.Н.,14-201
25635_2_13042026_26042026.pdf,24.04.26,пятница,15:45-17:15,Общая группа,История России,Практическое занятие,Немчанинова Е.Н.,14-316
25635_2_13042026_26042026.pdf,24.04.26,пятница,17:20-18:50,Общая группа,Введение в профессию,Лекция,Чиркова О.Р.,14-104
25635_2_13042026_26042026.pdf,24.04.26,пятница,18:55-20:25,Общая группа,Введение в профессию,Практическое занятие,Чиркова О.Р.,14-104
