Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
472_1_08062026_21062026.html,10.06.26,среда,08:20-09:50,Общая группа,Элективные дисциплины (модули) по физической культуре и спорту,Не указан,Загребина Л.А.,6-210
496_1_08062026_21062026.html,10.06.26,среда,10:00-11:30,Общая группа,Организация и планирование в строительстве Защита курсовых проектов,Не указан,Бузиков Ш.В.,6-204
496_1_08062026_21062026.html,10.06.26,среда,11:45-13:15,Общая группа,Организация и планирование в строительстве Защита курсовых проектов,Не указан,Бузиков Ш.В.,6-204
496_1_08062026_21062026.html,10.06.26,среда,14:00-15:30,Общая группа,Технология и организация в строительстве,Лабораторная работа,Вологжанина С.А.,6-301
496_1_08062026_21062026.html,10.06.26,среда,15:45-17:15,Общая группа,Технология и организация в строительстве,Лабораторная работа,Вологжанина С.А.,6-301
