Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
973_1_25052026_07062026.html,29.05.26,пятница,10:00-11:30,Общая группа,Методы исследовательской и проектной деятельности,Практическое занятие,Башмакова С.Б.,15-230
973_1_25052026_07062026.html,29.05.26,пятница,11:45-13:15,Общая группа,Обучение лиц с ОВЗ и особыми образовательными потребностями,Практическое занятие,Малова Т.В.,15-245а
973_1_25052026_07062026.html,29.05.26,пятница,14:00-15:30,Общая группа,Обучение лиц с ОВЗ и особыми образовательными потребностями,Не указан,Малова Т.В.,15-245а
