Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
487_1_25052026_07062026.html,30.05.26,суббота,08:20-09:50,Общая группа,Основные мембранные технологии,Лекция,Лихачев В.А.,1-513
487_1_25052026_07062026.html,30.05.26,суббота,08:20-09:50,01 подгруппа,Основные мембранные технологии,Лекция,Лихачев В.А.,1-513
487_1_25052026_07062026.html,30.05.26,суббота,08:20-09:50,02 подгруппа,Основные мембранные технологии,Лекция,Лихачев В.А.,1-513
487_1_25052026_07062026.html,30.05.26,суббота,10:00-11:30,Общая группа,Основные мембранные технологии,Практическое занятие,Лихачев В.А.,1-513
487_1_25052026_07062026.html,30.05.26,суббота,10:00-11:30,01 подгруппа,Основные мембранные технологии,Практическое занятие,Лихачев В.А.,1-513
487_1_25052026_07062026.html,30.05.26,суббота,10:00-11:30,02 подгруппа,Основные мембранные технологии,Практическое занятие,Лихачев В.А.,1-513
