Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
23065_2_13042026_26042026.pdf,13.04.26,понедельник,11:45-13:15,Общая группа,Философия,Практическое занятие,Коротышева Н.Н.,15-263
23065_2_13042026_26042026.pdf,13.04.26,понедельник,14:00-15:30,Общая группа,Философия,Практическое занятие,Коротышева Н.Н.,15-263
23065_2_13042026_26042026.pdf,13.04.26,понедельник,17:20-18:50,01 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 284),Практическое занятие,Соймонов И.А.,9-209
23065_2_13042026_26042026.pdf,13.04.26,понедельник,17:20-18:50,01 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 126),Практическое занятие,Трушкова Е.Л.,9-102
23065_2_13042026_26042026.pdf,13.04.26,понедельник,17:20-18:50,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 039),Практическое занятие,Загребина Л.А.,14-115
23065_2_13042026_26042026.pdf,13.04.26,понедельник,17:20-18:50,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 126),Практическое занятие,Трушкова Е.Л.,9-102
23065_2_13042026_26042026.pdf,13.04.26,понедельник,17:20-18:50,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 128),Практическое занятие,Подковырин В.Д.,19-301
23065_2_13042026_26042026.pdf,13.04.26,понедельник,17:20-18:50,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 285),Практическое занятие,Попова Н.Ю.,9-101
23065_2_13042026_26042026.pdf,14.04.26,вторник,10:00-11:30,Общая группа,Дендрология,Лекция,Рябов В.М.,15-264
23065_2_13042026_26042026.pdf,14.04.26,вторник,11:45-13:15,Общая группа,Дендрология,Практическое занятие,Рябов В.М.,15-264
23065_2_13042026_26042026.pdf,14.04.26,вторник,14:00-15:30,Общая группа,Лесная энтомология,Лекция,Пестов С.В.,15-264
23065_2_13042026_26042026.pdf,15.04.26,среда,10:00-11:30,01 подгруппа,Проектная деятельность в области лесного дела,Лабораторная работа,Березин Г.И.,15-268
23065_2_13042026_26042026.pdf,15.04.26,среда,10:00-11:30,02 подгруппа,Проектная деятельность в области лесного дела,Лабораторная работа,Березин Г.И.,15-268
23065_2_13042026_26042026.pdf,15.04.26,среда,11:45-13:15,01 подгруппа,Проектная деятельность в области лесного дела,Лабораторная работа,Березин Г.И.,15-268
23065_2_13042026_26042026.pdf,15.04.26,среда,11:45-13:15,02 подгруппа,Проектная деятельность в области лесного дела,Лабораторная работа,Березин Г.И.,15-268
23065_2_13042026_26042026.pdf,15.04.26,среда,14:00-15:30,01 подгруппа,Проектная деятельность в области лесного дела,Лабораторная работа,Березин Г.И.,15-268
