Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
889_1_08062026_21062026.html,18.06.26,четверг,17:20-18:50,Общая группа,Дискретная математика,Не указан,Малыгина Л.А.,2-300
889_1_08062026_21062026.html,18.06.26,четверг,18:55-20:25,Общая группа,Дискретная математика,Не указан,Малыгина Л.А.,2-300
