Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
сессия_ИВТм-2302-03-00_1.pdf,22.01.26,четверг,17:20-18:50,Общая группа,Анализ и интерпретация данных Зачет,Не указан,Старостин П.А.,2-304
сессия_ИВТм-2302-03-00_1.pdf,22.01.26,четверг,18:55-20:25,Общая группа,Анализ и интерпретация данных Зачет,Не указан,Старостин П.А.,2-304
сессия_ИВТм-2302-03-00_1.pdf,22.01.26,четверг,17:20-18:50,Общая группа,Технологии и методы преобразования цифровых данных анатомической диагностики в трёхмерные прототипы Консультация,Не указан,Частиков И.А.,3-105а
сессия_ИВТм-2302-03-00_1.pdf,23.01.26,пятница,17:20-18:50,Общая группа,Технологии и методы преобразования цифровых данных анатомической диагностики в трёхмерные прототипы Экзамен,Не указан,Частиков И.А.,3-206
сессия_ИВТм-2302-03-00_1.pdf,23.01.26,пятница,18:55-20:25,Общая группа,Технологии и методы преобразования цифровых данных анатомической диагностики в трёхмерные прототипы Экзамен,Не указан,Частиков И.А.,3-206
сессия_ИВТм-2302-03-00_1.pdf,27.01.26,вторник,18:55-20:25,Общая группа,Модели больших сетевых структур и сетевые процессы Консультация,Не указан,Марков Р.В.,16-408
сессия_ИВТм-2302-03-00_1.pdf,28.01.26,среда,17:20-18:50,Общая группа,Модели больших сетевых структур и сетевые процессы Экзамен,Не указан,Марков Р.В.,1-109
сессия_ИВТм-2302-03-00_1.pdf,28.01.26,среда,18:55-20:25,Общая группа,Модели больших сетевых структур и сетевые процессы Экзамен,Не указан,Марков Р.В.,1-109
