Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
26517_1_14092026_27092026.pdf,15.09.26,вторник,17:20-18:50,Общая группа,Управление проектными командами,Лекция,Метелева О.А.,6-306
26517_1_14092026_27092026.pdf,15.09.26,вторник,18:55-20:25,Общая группа,Управление проектными командами,Практическое занятие,Метелева О.А.,6-306
26517_1_14092026_27092026.pdf,15.09.26,вторник,17:20-18:50,Общая группа,Управление производственной деятельностью строительной организации,Лекция,Исупов С.А.,6-210
26517_1_14092026_27092026.pdf,15.09.26,вторник,18:55-20:25,Общая группа,Управление производственной деятельностью строительной организации,Практическое занятие,Исупов С.А.,6-210
26517_1_14092026_27092026.pdf,19.09.26,суббота,14:00-15:30,Общая группа,Контроль технических и технологических решений в строительстве,Практическое занятие,Бобров В.В.,6-210
26517_1_14092026_27092026.pdf,19.09.26,суббота,15:45-17:15,Общая группа,Контроль технических и технологических решений в строительстве,Практическое занятие,Бобров В.В.,6-210
26517_1_14092026_27092026.pdf,21.09.26,понедельник,17:20-18:50,Общая группа,"Обследование и контроль качества строительных материалов и конструкций, мониторинг зданий и сооружений",Лекция,Чаганов А.Б.,6-210
26517_1_14092026_27092026.pdf,21.09.26,понедельник,18:55-20:25,Общая группа,"Обследование и контроль качества строительных материалов и конструкций, мониторинг зданий и сооружений",Практическое занятие,Чаганов А.Б.,6-210
26517_1_14092026_27092026.pdf,24.09.26,четверг,17:20-18:50,Общая группа,Контроль и надзор в строительстве с применением технологий информационного моделирования,Лабораторная работа,Зыкин А.А.,6-403
26517_1_14092026_27092026.pdf,24.09.26,четверг,18:55-20:25,Общая группа,Контроль и надзор в строительстве с применением технологий информационного моделирования,Лабораторная работа,Зыкин А.А.,6-403
