Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
24977_2_25052026_07062026.pdf,25.05.26,понедельник,14:00-15:30,Общая группа,Технологии создания рекламных и коммуникационных продуктов Огородникова Е..,Практическое занятие,Не указан,14-331
24977_2_25052026_07062026.pdf,25.05.26,понедельник,15:45-17:15,Общая группа,Технологии создания рекламных и коммуникационных продуктов Огородникова Е..,Практическое занятие,Не указан,14-331
24977_2_25052026_07062026.pdf,26.05.26,вторник,10:00-11:30,01 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 131),Практическое занятие,Стрельникова И.В.,14-106
24977_2_25052026_07062026.pdf,26.05.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 126),Практическое занятие,Рябова Ю.С.,14-115
24977_2_25052026_07062026.pdf,26.05.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 131),Практическое занятие,Загребина Л.А.,19-322
24977_2_25052026_07062026.pdf,26.05.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 039),Практическое занятие,Тарасова А.А.,19-206
24977_2_25052026_07062026.pdf,26.05.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 284),Практическое занятие,Полубоярцев С.А.,14-106
24977_2_25052026_07062026.pdf,26.05.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 285),Практическое занятие,Плюснина Ю.А.,14-115
24977_2_25052026_07062026.pdf,26.05.26,вторник,11:45-13:15,Общая группа,История искусств,Лекция,Дождевых С.М.,14-329
24977_2_25052026_07062026.pdf,27.05.26,среда,14:00-15:30,Общая группа,Психология коммуникаций,Лекция,Федяева А.Ф.,14-329
24977_2_25052026_07062026.pdf,28.05.26,четверг,10:00-11:30,Общая группа,Деловой этикет и деловое общение,Практическое занятие,Малышева Н.В.,14-335
24977_2_25052026_07062026.pdf,28.05.26,четверг,11:45-13:15,Общая группа,Деловой этикет и деловое общение,Практическое занятие,Малышева Н.В.,14-335
24977_2_25052026_07062026.pdf,29.05.26,пятница,14:00-15:30,Общая группа,Организация специальных событий,Практическое занятие,Ермолин В.М.,14-332
24977_2_25052026_07062026.pdf,29.05.26,пятница,15:45-17:15,Общая группа,Организация специальных событий,Практическое занятие,Ермолин В.М.,14-332
24977_2_25052026_07062026.pdf,01.06.26,понедельник,15:45-17:15,Общая группа,Организация специальных событий,Лекция,Игошина Ю.В.,14-334
24977_2_25052026_07062026.pdf,02.06.26,вторник,10:00-11:30,01 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 131),Практическое занятие,Стрельникова И.В.,14-106
24977_2_25052026_07062026.pdf,02.06.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 126),Практическое занятие,Рябова Ю.С.,14-115
24977_2_25052026_07062026.pdf,02.06.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 131),Практическое занятие,Загребина Л.А.,19-322
24977_2_25052026_07062026.pdf,02.06.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (11 039),Практическое занятие,Тарасова А.А.,19-206
24977_2_25052026_07062026.pdf,02.06.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 284),Практическое занятие,Полубоярцев С.А.,14-106
24977_2_25052026_07062026.pdf,02.06.26,вторник,10:00-11:30,02 подгруппа,Элективные дисциплины (модули) по физической культуре и спорту (21 285),Практическое занятие,Плюснина Ю.А.,14-115
24977_2_25052026_07062026.pdf,02.06.26,вторник,11:45-13:15,Общая группа,История искусств,Лекция,Дождевых С.М.,14-329
24977_2_25052026_07062026.pdf,05.06.26,пятница,17:20-18:50,Общая группа,Графический дизайн,Практическое занятие,Липовченко А.Н.,14-329
24977_2_25052026_07062026.pdf,05.06.26,пятница,18:55-20:25,Общая группа,Графический дизайн,Практическое занятие,Липовченко А.Н.,14-329
