Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
сессия_ЭиЭм-2801-01-00.pdf,29.12.25,понедельник,17:20-18:50,Общая группа,Микропроцессорные комплексы релейной защиты и автоматики систем электроснабжения Зачет,Не указан,Бессолицын А.В.,8-501
сессия_ЭиЭм-2801-01-00.pdf,29.12.25,понедельник,18:55-20:25,Общая группа,Цифровые подстанции Зачет,Не указан,Ожегов А.Н.,8-501
сессия_ЭиЭм-2801-01-00.pdf,09.01.26,пятница,14:00-15:30,Общая группа,Энергетический менеджмент Защита курсовых работ,Не указан,Порошин Д.А.,8-603
сессия_ЭиЭм-2801-01-00.pdf,09.01.26,пятница,17:20-18:50,Общая группа,Энергосберегающие технологии в электроэнергетике и электротехнических комплексах Консультация,Не указан,Холманских В.М.,8-109
сессия_ЭиЭм-2801-01-00.pdf,10.01.26,суббота,08:20-09:50,Общая группа,Энергосберегающие технологии в электроэнергетике и электротехнических комплексах Экзамен,Не указан,Холманских В.М.,8-109
сессия_ЭиЭм-2801-01-00.pdf,12.01.26,понедельник,17:20-18:50,Общая группа,Энергетический менеджмент Консультация,Не указан,Порошин Д.А.,8-607
сессия_ЭиЭм-2801-01-00.pdf,13.01.26,вторник,17:20-18:50,Общая группа,Энергетический менеджмент Экзамен,Не указан,Порошин Д.А.,8-607
сессия_ЭиЭм-2801-01-00.pdf,15.01.26,четверг,17:20-18:50,Общая группа,Современные методы диагностики объектов электроэнергетики Консультация,Не указан,Басманов В.Г.,8-109
сессия_ЭиЭм-2801-01-00.pdf,16.01.26,пятница,17:20-18:50,Общая группа,Современные методы диагностики объектов электроэнергетики Экзамен,Не указан,Басманов В.Г.,8-109
сессия_ЭиЭм-2801-01-00.pdf,19.01.26,понедельник,17:20-18:50,Общая группа,Иностранный язык в профессиональной деятельности Консультация,Не указан,Злобина Е.А.,8-207
сессия_ЭиЭм-2801-01-00.pdf,20.01.26,вторник,17:20-18:50,Общая группа,Иностранный язык в профессиональной деятельности Экзамен,Не указан,Злобина Е.А.,8-207
сессия_ЭиЭм-2801-01-00.pdf,20.01.26,вторник,18:55-20:25,Общая группа,Иностранный язык в профессиональной деятельности Экзамен,Не указан,Злобина Е.А.,8-207
