Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
506_1_25052026_07062026.html,02.06.26,вторник,11:45-13:15,Общая группа,Электроэнергетические системы и сети,Лекция,Вильнер А.В.,8-609
506_1_25052026_07062026.html,02.06.26,вторник,11:45-13:15,01 подгруппа,Электроэнергетические системы и сети,Лекция,Вильнер А.В.,8-609
506_1_25052026_07062026.html,02.06.26,вторник,11:45-13:15,02 подгруппа,Электроэнергетические системы и сети,Лекция,Вильнер А.В.,8-609
510_1_25052026_07062026.html,02.06.26,вторник,17:20-18:50,Общая группа,Метрология,Не указан,Деветьярова Э.Х.,2-204а
510_1_25052026_07062026.html,02.06.26,вторник,17:20-18:50,01 подгруппа,Метрология,Не указан,Деветьярова Э.Х.,2-204а
510_1_25052026_07062026.html,02.06.26,вторник,17:20-18:50,02 подгруппа,Метрология,Не указан,Деветьярова Э.Х.,2-204а
865_1_25052026_07062026.html,02.06.26,вторник,14:00-15:30,Общая группа,Компьютерная обработка данных и банки знаний,Не указан,Грудинин В.С.,7-008
865_1_25052026_07062026.html,02.06.26,вторник,14:00-15:30,01 подгруппа,Компьютерная обработка данных и банки знаний,Не указан,Грудинин В.С.,7-008
865_1_25052026_07062026.html,02.06.26,вторник,14:00-15:30,02 подгруппа,Компьютерная обработка данных и банки знаний,Не указан,Грудинин В.С.,7-008
865_1_25052026_07062026.html,02.06.26,вторник,15:45-17:15,Общая группа,Компьютерная обработка данных и банки знаний,Не указан,Грудинин В.С.,7-008
865_1_25052026_07062026.html,02.06.26,вторник,15:45-17:15,01 подгруппа,Компьютерная обработка данных и банки знаний,Не указан,Грудинин В.С.,7-008
865_1_25052026_07062026.html,02.06.26,вторник,15:45-17:15,02 подгруппа,Компьютерная обработка данных и банки знаний,Не указан,Грудинин В.С.,7-008
