Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
26418_1_14092026_27092026.pdf,15.09.26,вторник,08:20-09:50,Общая группа,Уравнения математической физики,Лекция,Здоровенко М.Ю.,14-234
26418_1_14092026_27092026.pdf,15.09.26,вторник,10:00-11:30,Общая группа,Машинное обучение,Лекция,Лялин А.В.,14-210
26418_1_14092026_27092026.pdf,15.09.26,вторник,11:45-13:15,Общая группа,Протоколы компьютерного взаимодействия,Лекция,Белиц А.Б.,14-210
26418_1_14092026_27092026.pdf,16.09.26,среда,08:20-09:50,Общая группа,Методы оптимизации и исследование операций,Лекция,Бабенко М.В.,16-408
26418_1_14092026_27092026.pdf,16.09.26,среда,10:00-11:30,Общая группа,Математические модели в естествознании,Лекция,Чупраков П.Г.,16-415
26418_1_14092026_27092026.pdf,16.09.26,среда,11:45-13:15,Общая группа,Математические модели в естествознании,Лабораторная работа,Чупраков П.Г.,16-415
26418_1_14092026_27092026.pdf,17.09.26,четверг,08:20-09:50,Общая группа,Машинное обучение,Лабораторная работа,Лялин А.В.,16-401
26418_1_14092026_27092026.pdf,17.09.26,четверг,10:00-11:30,Общая группа,Машинное обучение,Лабораторная работа,Лялин А.В.,16-401
26418_1_14092026_27092026.pdf,17.09.26,четверг,11:45-13:15,Общая группа,Протоколы компьютерного взаимодействия,Лабораторная работа,Белиц А.Б.,14-131
26418_1_14092026_27092026.pdf,17.09.26,четверг,14:00-15:30,Общая группа,Протоколы компьютерного взаимодействия,Лабораторная работа,Белиц А.Б.,14-131
26418_1_14092026_27092026.pdf,18.09.26,пятница,08:20-09:50,Общая группа,Методы оптимизации и исследование операций,Лекция,Бабенко М.В.,16-408
26418_1_14092026_27092026.pdf,18.09.26,пятница,10:00-11:30,Общая группа,Методы оптимизации и исследование операций,Лабораторная работа,Бабенко М.В.,16-415
26418_1_14092026_27092026.pdf,18.09.26,пятница,11:45-13:15,Общая группа,Методы оптимизации и исследование операций,Лабораторная работа,Бабенко М.В.,16-415
26418_1_14092026_27092026.pdf,22.09.26,вторник,08:20-09:50,Общая группа,Уравнения математической физики,Лабораторная работа,Здоровенко М.Ю.,14-234
26418_1_14092026_27092026.pdf,22.09.26,вторник,10:00-11:30,Общая группа,Уравнения математической физики,Лабораторная работа,Здоровенко М.Ю.,14-234
26418_1_14092026_27092026.pdf,22.09.26,вторник,11:45-13:15,Общая группа,Параллельное программирование,Лекция,Чупраков П.Г.,16-408
26418_1_14092026_27092026.pdf,24.09.26,четверг,10:00-11:30,Общая группа,Параллельное программирование,Лабораторная работа,Чупраков П.Г.,16-415
26418_1_14092026_27092026.pdf,24.09.26,четверг,11:45-13:15,Общая группа,Параллельное программирование,Лабораторная работа,Чупраков П.Г.,16-415
26418_1_14092026_27092026.pdf,24.09.26,четверг,14:00-15:30,Общая группа,Машинное обучение,Лекция,Лялин А.В.,16-313
26418_1_14092026_27092026.pdf,26.09.26,суббота,08:20-09:50,Общая группа,Вычислительная геометрия,Лекция,Бояринцева Н.А.,14-234
26418_1_14092026_27092026.pdf,26.09.26,суббота,10:00-11:30,Общая группа,Вычислительная геометрия,Лабораторная работа,Бояринцева Н.А.,14-130
26418_1_14092026_27092026.pdf,26.09.26,суббота,11:45-13:15,Общая группа,Вычислительная геометрия,Лабораторная работа,Бояринцева Н.А.,14-130
