Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
505_1_08062026_21062026.html,19.06.26,пятница,17:20-18:50,Общая группа,"Отопление, вентиляция, кондиционирование",Не указан,Суворов Д.М.,6-206
505_1_08062026_21062026.html,19.06.26,пятница,17:20-18:50,01 подгруппа,"Отопление, вентиляция, кондиционирование",Не указан,Суворов Д.М.,6-206
505_1_08062026_21062026.html,19.06.26,пятница,17:20-18:50,02 подгруппа,"Отопление, вентиляция, кондиционирование",Не указан,Суворов Д.М.,6-206
